STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,station_name,source_year,source_url
48863099999,2017-06-17,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",88.5,8,79.6,8,1004.3,8,3.2,8,12.4,8,2.8,7,3.9,999.9,97.0,*,80.8, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-18,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.3,8,77.1,8,1004.8,8,3.7,8,8.5,8,999.9,0,999.9,999.9,96.8, ,79.0,*,0.39,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-19,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.5,8,77.8,8,1005.1,8,4.0,8,12.4,8,2.3,6,3.9,999.9,96.3,*,78.1, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-21,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.3,7,75.8,7,1005.2,7,4.1,7,12.4,7,2.4,4,3.9,999.9,97.2,*,78.4, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-22,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.5,8,77.9,8,1005.9,8,4.8,8,12.4,8,2.9,6,5.8,999.9,95.2,*,77.9, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-23,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.7,8,78.6,8,1005.0,8,3.8,8,12.4,8,3.1,5,5.8,999.9,94.5,*,78.3, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-24,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",83.0,6,76.0,6,1004.7,6,3.6,6,12.4,6,2.4,4,3.9,999.9,87.4,*,78.8, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-25,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.0,8,77.9,8,1005.8,8,4.7,8,12.4,8,3.6,6,7.8,999.9,96.3,*,77.9, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-26,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.1,8,77.3,8,1007.3,8,6.1,8,12.4,8,3.5,5,3.9,999.9,93.9,*,79.2,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-27,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.5,8,77.6,8,1007.9,8,6.8,8,12.4,8,3.6,7,5.8,999.9,93.2,*,78.1, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-28,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.9,7,77.4,7,1008.4,7,7.3,7,12.4,7,3.9,6,9.7,999.9,91.8,*,78.8,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-29,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.0,8,77.0,8,1007.9,8,6.8,8,12.4,8,2.3,6,3.9,999.9,94.5,*,78.1, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-06-30,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",83.0,6,77.0,6,1006.9,6,5.9,6,12.4,6,999.9,0,999.9,999.9,90.7,*,78.3, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-01,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.9,8,77.4,8,1006.0,8,4.9,8,12.4,8,2.6,6,3.9,999.9,97.0, ,77.5, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-02,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",88.6,8,77.9,8,1005.5,8,4.4,8,12.4,8,2.7,5,5.8,999.9,98.6,*,79.3, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-03,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.1,8,77.0,8,1005.5,8,4.4,8,12.4,8,2.7,8,5.8,999.9,100.4, ,80.1,*,0.0,G,999.9,10,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-04,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.1,8,77.7,8,1006.1,8,5.0,8,12.4,8,2.3,5,3.9,999.9,94.6,*,78.3, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-05,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.8,8,77.6,8,1007.0,8,5.9,8,12.4,8,1.9,6,1.9,999.9,94.6,*,78.8, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-06,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",82.5,8,78.1,8,1006.7,8,5.6,8,12.4,8,2.3,5,3.9,999.9,89.8,*,78.3, ,0.15,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-07,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.4,8,78.1,8,1007.2,8,6.1,8,9.3,8,1.9,4,1.9,999.9,96.1,*,78.6, ,0.0,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-08,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.4,8,77.8,8,1008.2,8,7.1,8,12.4,8,2.3,5,3.9,999.9,97.5,*,78.8, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-09,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.1,8,76.9,8,1008.1,8,7.0,8,12.4,8,2.6,6,3.9,999.9,96.4,*,79.0, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-10,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.2,8,76.1,8,1006.8,8,5.7,8,12.4,8,1.9,5,1.9,999.9,96.6,*,77.9, ,0.0,G,999.9,10,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-11,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.5,8,77.1,8,1007.3,8,6.2,8,10.1,8,2.3,5,3.9,999.9,94.3,*,77.2,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-12,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",83.8,8,76.5,8,1007.5,8,6.4,8,9.3,8,2.9,6,3.9,999.9,93.4,*,76.5, ,0.03,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-13,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",80.9,8,75.8,8,1006.5,8,5.4,8,8.7,8,2.7,5,3.9,999.9,88.0,*,76.6,*,2.34,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-14,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",82.1,8,77.9,8,1004.7,8,3.6,8,8.5,8,1.9,4,1.9,999.9,90.7, ,76.5, ,1.13,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-15,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",79.8,8,77.1,8,1002.2,8,1.1,8,7.0,8,1.9,4,1.9,999.9,85.1, ,77.4,*,0.35,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-16,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",81.7,8,78.0,8,1000.4,8,999.3,8,7.8,8,1.9,4,1.9,999.9,87.1,*,77.7, ,0.12,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-17,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.1,8,78.0,8,1004.9,8,3.8,8,9.3,8,2.2,7,3.9,999.9,92.1,*,79.2, ,0.0,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-18,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",80.9,8,76.4,8,1008.2,8,7.1,8,8.1,8,2.4,4,3.9,999.9,92.3, ,75.6,*,1.96,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-19,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",81.1,8,77.0,8,1006.6,8,5.4,8,7.9,8,2.9,4,3.9,999.9,91.9,*,75.9, ,0.73,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-20,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",83.5,8,77.9,8,1006.1,8,5.0,8,11.2,8,2.9,4,3.9,999.9,91.9, ,75.9, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-21,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",82.3,8,76.7,8,1007.3,8,6.2,8,12.4,8,2.8,7,5.8,999.9,91.4,*,77.0, ,0.01,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-22,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.0,8,77.1,8,1007.3,8,6.2,8,9.3,8,3.2,6,5.8,999.9,92.1,*,76.5, ,0.0,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-23,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.4,8,78.1,8,1005.2,8,4.1,8,10.9,8,2.7,5,3.9,999.9,90.3,*,78.3, ,0.03,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-24,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",80.9,8,78.8,8,1002.0,8,0.9,8,6.2,8,999.9,0,999.9,999.9,83.8,*,78.4,*,0.17,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-25,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",79.7,8,78.0,8,1000.9,8,999.8,8,6.2,8,999.9,0,999.9,999.9,82.4,*,77.5, ,1.1,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-26,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",82.8,8,78.0,8,1003.0,8,1.9,8,7.8,8,999.9,0,999.9,999.9,88.0,*,77.0, ,0.02,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-27,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",83.3,8,78.3,8,1004.2,8,3.1,8,9.5,8,999.9,0,999.9,999.9,89.6,*,77.5, ,0.01,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-28,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",83.5,8,78.7,8,1005.0,8,3.9,8,7.9,8,999.9,0,999.9,999.9,91.4,*,77.5, ,1.24,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-29,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.7,8,79.7,8,1003.6,8,2.5,8,12.4,8,1.9,4,1.9,999.9,90.5,*,78.8, ,0.02,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-30,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.6,8,79.1,8,1001.6,8,0.5,8,12.4,8,1.9,5,1.9,999.9,95.0,*,77.9, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-07-31,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",89.8,8,77.8,8,1002.3,8,1.2,8,12.4,8,2.9,4,3.9,999.9,98.6,*,78.8, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-01,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",89.9,8,78.5,8,1003.7,8,2.6,8,12.4,8,3.1,5,3.9,999.9,99.3,*,80.6, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-02,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",89.4,8,77.6,8,1002.7,8,1.6,8,12.4,8,2.9,4,3.9,999.9,98.6,*,80.6, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-03,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",89.6,8,77.6,8,1001.2,8,0.0,8,12.4,8,999.9,0,999.9,999.9,96.4,*,80.4, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-04,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",88.2,8,76.9,8,1001.9,8,0.8,8,12.4,8,2.4,4,3.9,999.9,96.3,*,82.2,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-05,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",88.9,8,77.4,8,1004.9,8,3.8,8,12.4,8,2.7,5,3.9,999.9,100.0,*,81.5, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-06,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.1,8,77.2,8,1007.3,8,6.2,8,12.4,8,2.3,6,3.9,999.9,96.8, ,80.6,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-07,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.6,8,79.0,8,1007.8,8,6.7,8,12.4,8,1.9,5,1.9,999.9,95.2,*,79.7, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-08,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.8,8,77.5,8,1007.5,8,6.4,8,12.4,8,2.2,7,3.9,999.9,97.2,*,78.1,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-09,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.3,8,77.0,8,1006.9,8,5.8,8,12.4,8,1.9,4,1.9,999.9,97.9,*,77.2, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-10,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.6,8,75.7,8,1006.5,8,5.4,8,12.4,8,999.9,0,999.9,999.9,98.4,*,77.7, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-11,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",88.6,8,78.0,8,1006.9,8,5.8,8,12.4,8,1.9,8,1.9,999.9,98.6,*,78.3, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-12,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.1,8,78.2,8,1007.7,8,6.6,8,12.4,8,2.6,6,3.9,999.9,96.4,*,79.0,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-13,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.1,8,77.7,8,1008.1,8,7.1,8,12.4,8,3.1,5,5.8,999.9,94.8,*,77.7, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-14,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.7,8,77.6,8,1007.9,8,6.8,8,12.4,8,999.9,0,999.9,999.9,97.2, ,77.9, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-15,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.9,7,78.1,7,1006.8,7,5.7,7,12.4,7,3.1,5,5.8,999.9,95.9,*,78.1, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-16,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.6,8,77.9,8,1006.5,8,5.4,8,11.7,8,1.9,5,1.9,999.9,91.9,*,78.1, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-17,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.4,8,77.4,8,1007.2,8,6.1,8,10.4,8,3.5,5,5.8,999.9,93.0,*,77.9, ,0.03,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-18,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",82.5,8,77.8,8,1008.1,8,7.0,8,7.0,8,2.7,5,3.9,999.9,89.2,*,77.5, ,0.74,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-19,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.0,8,77.8,8,1007.8,8,6.7,8,12.4,8,999.9,0,999.9,999.9,91.8,*,77.5,*,0.45,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-20,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.3,8,77.6,8,1006.8,8,5.7,8,12.4,8,2.6,6,3.9,999.9,92.1,*,77.7, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-21,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.8,7,77.5,7,1004.6,7,3.5,7,12.4,7,2.3,5,3.9,999.9,94.1,*,79.3,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-22,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.3,8,78.8,8,1002.9,8,1.8,8,12.4,8,2.3,5,3.9,999.9,94.5,*,78.4, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-23,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.7,8,77.2,8,1002.1,8,1.0,8,12.4,8,2.6,6,3.9,999.9,97.9,*,81.0,*,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-24,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.7,8,76.9,8,1004.9,8,3.8,8,12.4,8,1.9,8,1.9,999.9,94.3,*,78.8,*,0.0,G,999.9,10,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-25,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",83.3,8,75.8,8,1004.8,8,3.7,8,8.5,8,3.2,6,5.8,999.9,95.9, ,77.7, ,0.01,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-26,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",79.6,8,76.3,8,1003.6,8,2.5,8,7.8,8,2.3,5,3.9,999.9,84.6,*,77.0,*,0.2,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-27,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",80.5,8,77.0,8,1005.2,8,4.1,8,8.1,8,3.1,5,5.8,999.9,88.0,*,76.3, ,0.63,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-28,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.9,8,78.8,8,1005.8,8,4.8,8,12.4,8,3.9,4,5.8,999.9,92.5,*,76.1, ,0.13,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-29,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",82.9,8,78.1,8,1007.7,8,6.6,8,10.9,8,999.9,0,999.9,999.9,90.5,*,78.1,*,0.0,G,999.9,10000,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-30,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",84.5,8,78.3,8,1008.4,8,7.3,8,12.4,8,2.5,7,3.9,999.9,92.8,*,77.0, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-08-31,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",80.5,8,76.1,8,1008.4,8,7.3,8,7.1,8,2.3,5,3.9,999.9,94.1, ,76.3,*,1.52,G,999.9,10010,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-09-01,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",85.5,8,76.8,8,1006.8,8,5.7,8,12.4,8,2.4,4,3.9,999.9,94.1,*,75.2, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-09-02,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",86.1,8,77.3,8,1005.6,8,4.5,8,12.4,8,2.6,6,3.9,999.9,96.1,*,77.0, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
48863099999,2017-09-03,15.1333333,108.7833333,9.0,"QUANG NGAI, VM",87.3,8,79.3,8,1006.3,8,5.2,8,12.4,8,2.7,5,3.9,999.9,95.4,*,79.3, ,0.0,G,999.9,0,QUANG NGAI (Đại diện miền Trung),2017,https://www.ncei.noaa.gov/data/global-summary-of-the-day/access/2017/48863099999.csv
