STATION,time,LATITUDE,LONGITUDE,ELEVATION,TEMP,PRCP,WDSP,DEWP,STP,SLP,VISIB,u10,v10,z,lsm,z_500,t_500,q_500,u_500,v_500,w_500,z_850,t_850,q_850,u_850,v_850,w_850
48863099999,2018-12-04,15.1333,108.7833,9.0,26.0556,0.0,1.1832,24.1111,1003.6429,1014.2,18.8293,-0.2573,-1.0213,91.2362,0.7735,5894.432,-5.0167,0.0014,-2.6309,2.422,0.0627,1531.4431,16.8967,0.0122,-3.9566,-2.1976,-0.1636
48863099999,2018-12-05,15.1333,108.7833,9.0,26.3333,0.0,1.1832,23.0556,1001.9767,1012.6,17.5418,0.2188,-1.3516,91.2362,0.7735,5885.279,-4.6846,0.0007,-2.7678,1.776,0.0248,1515.228,16.6879,0.0101,-3.4166,-0.4785,0.1191
48863099999,2018-12-06,15.1333,108.7833,9.0,25.4444,0.0,,23.7778,1001.7103,1013.1,19.9558,-0.104,-0.8703,91.2362,0.7735,5872.8726,-5.753,0.0012,-4.4795,3.4594,-0.0477,1517.3383,16.9618,0.0137,-4.1831,-0.0617,-0.015
48863099999,2018-12-07,15.1333,108.7833,9.0,26.3333,7.874,,24.9444,1002.9503,1013.5,10.9435,-0.0987,-0.8363,91.2362,0.7735,5876.7275,-6.1238,0.0026,-2.844,5.5677,-0.0632,1526.694,17.0801,0.0121,-6.9893,-0.2345,-0.5262
48863099999,2018-12-08,15.1333,108.7833,9.0,27.3333,2.794,1.6462,25.0,1003.7352,1013.6,15.4497,-1.0963,-0.7179,91.2362,0.7735,5879.8823,-5.4366,0.0027,-0.4303,6.2429,-0.1153,1531.3842,16.1849,0.013,-6.0938,0.1898,-0.4239
48863099999,2018-12-09,15.1333,108.7833,9.0,24.5,149.098,1.4404,23.7222,1003.3808,1013.5,7.5639,-1.9105,-0.5813,91.2362,0.7735,5878.4727,-5.5393,0.0037,1.6632,6.4582,-0.0946,1527.2498,16.2808,0.0132,-5.5655,0.2188,-0.5389
48863099999,2018-12-10,15.1333,108.7833,9.0,24.3333,112.776,,23.8333,1003.2875,1013.7,8.5295,-1.8132,-0.2792,91.2362,0.7735,5886.1016,-5.0807,0.0033,2.5186,5.4597,0.0422,1527.0221,16.4994,0.0131,-6.2286,1.2212,-0.4909
48863099999,2018-12-11,15.1333,108.7833,9.0,26.2778,23.876,1.4919,23.9444,1004.7572,1015.0,16.2543,-1.8124,-1.7696,91.2362,0.7735,5889.6743,-4.8219,0.0021,-0.7413,5.4778,0.0067,1537.1663,16.1507,0.0121,-5.5633,-2.9467,-0.7045
48863099999,2018-12-12,15.1333,108.7833,9.0,25.4444,12.954,2.2636,22.3889,1007.135,1017.7,13.6794,-2.4819,-3.8137,91.2362,0.7735,5897.487,-3.9789,0.0004,-1.8417,4.2904,-0.0211,1551.7792,14.794,0.0116,-6.1274,-4.7636,-0.5147
48863099999,2018-12-13,15.1333,108.7833,9.0,23.5556,17.526,1.852,22.5556,1007.9364,1018.4,8.5295,-1.9653,-4.3085,91.2362,0.7735,5899.502,-4.0887,0.0003,-6.069,1.776,-0.0173,1556.3835,14.5954,0.0121,-7.6467,-7.1915,-0.777
48863099999,2018-12-14,15.1333,108.7833,9.0,24.2222,55.118,1.6462,22.8333,1007.7487,1017.8,10.2998,-1.5731,-3.4836,91.2362,0.7735,5898.458,-4.0843,0.0007,-8.719,1.5108,0.0079,1556.1941,14.8078,0.012,-9.7423,-5.8296,-1.0892
48863099999,2018-12-15,15.1333,108.7833,9.0,23.9377,7.5421,,22.5654,1006.9999,1017.73,9.9243,-2.1851,-3.3446,91.2362,0.7735,5895.287,-5.4238,0.0024,-6.3742,3.7,0.1153,1553.8236,15.4076,0.0124,-9.5878,-5.1675,-0.8787
48863099999,2018-12-16,15.1333,108.7833,9.0,24.1512,2.6431,,22.5003,1007.5683,1018.3094,9.5488,-1.5686,-3.876,91.2362,0.7735,5901.497,-5.7187,0.0023,-3.0862,5.687,0.0002,1556.6964,15.22,0.0124,-5.7869,-6.5965,-0.6325
48863099999,2018-12-17,15.1333,108.7833,9.0,23.4444,2.794,1.1318,21.7222,1008.168,1018.4,9.1732,-0.6676,-3.152,91.2362,0.7735,5905.66,-5.0371,0.0026,1.1012,0.176,0.0452,1554.3285,13.6599,0.0111,-1.4694,-5.7707,-0.1073
48863099999,2018-12-18,15.1333,108.7833,9.0,23.2222,2.794,1.852,20.7778,1007.0822,1017.9,17.5418,0.1844,-2.2483,91.2362,0.7735,5900.2866,-4.3709,0.0004,-3.8111,0.8885,0.0061,1545.185,13.4059,0.0104,-3.0368,-3.8481,0.0743
48863099999,2018-12-19,15.1333,108.7833,9.0,24.1111,0.254,1.2347,22.0556,1005.4328,1016.1,17.5418,0.2994,-0.6483,91.2362,0.7735,5899.9893,-5.395,0.0008,1.7526,3.7243,0.021,1539.775,16.0561,0.011,-2.3623,0.1366,0.0805
48863099999,2018-12-20,15.1333,108.7833,9.0,25.3333,0.0,,24.0556,1003.2894,1014.0,17.5418,-0.2061,0.228,91.2362,0.7735,5889.1997,-5.5335,0.0008,-0.3919,-3.2837,0.0051,1526.7815,17.4882,0.0112,2.1423,-1.3213,0.158
48863099999,2018-12-21,15.1333,108.7833,9.0,25.3333,0.0,1.7491,22.9444,1002.4816,1013.2,18.0246,-0.3012,-0.4534,91.2362,0.7735,5881.895,-5.4529,0.0008,-4.9902,-2.745,0.0778,1517.887,17.6456,0.0092,1.0333,-4.7623,0.1163
48863099999,2018-12-22,15.1333,108.7833,9.0,25.1667,0.0,1.389,22.1111,1003.402,1014.1,19.9558,0.7307,-1.557,91.2362,0.7735,5874.033,-5.8207,0.0032,-5.9701,1.8013,0.0295,1521.8625,15.7665,0.0091,-2.4364,-5.0454,0.0092
48863099999,2018-12-23,15.1333,108.7833,9.0,24.9444,0.0,2.0063,22.3333,1003.4185,1013.8,16.2543,0.9451,-3.0588,91.2362,0.7735,5872.297,-4.7127,0.0038,-1.0383,0.3646,0.0254,1522.1566,15.4423,0.012,-3.5235,-8.3897,-0.4669
48863099999,2018-12-24,15.1333,108.7833,9.0,23.0556,16.002,1.2861,22.2222,1002.0804,1012.9,9.817,0.2064,-3.4318,91.2362,0.7735,5866.0645,-3.5199,0.0016,-3.6208,-0.4668,0.0566,1511.4497,15.8158,0.013,-3.5305,-8.0024,-0.9662
48863099999,2018-12-25,15.1333,108.7833,9.0,24.4444,22.098,1.2347,22.9444,1001.0005,1011.7,13.6794,0.9637,-1.732,91.2362,0.7735,5868.7876,-2.922,0.0002,-6.7817,-0.6989,0.0113,1505.1692,16.2954,0.0133,-2.3215,-3.4665,-0.0274
48863099999,2018-12-26,15.1333,108.7833,9.0,24.8889,2.032,1.1318,23.5556,1000.7249,1011.4,14.9669,-0.0445,-1.4237,91.2362,0.7735,5863.387,-4.1509,0.0029,-5.8439,-0.2845,0.0035,1504.3219,16.3158,0.0132,-3.3934,-3.1377,-0.067
48863099999,2018-12-27,15.1333,108.7833,9.0,24.7222,10.922,1.2347,23.2778,1001.7392,1012.5,14.9669,-1.1362,-1.2592,91.2362,0.7735,5855.4453,-4.8012,0.0039,-7.0558,6.7991,0.0781,1508.9918,15.1085,0.0102,-6.1134,-3.4546,-0.3276
48863099999,2018-12-28,15.1333,108.7833,9.0,24.2222,4.826,1.389,22.3889,1003.6466,1014.3,10.7826,-1.5273,-2.5766,91.2362,0.7735,5855.9414,-5.3095,0.0041,-2.3598,5.71,0.0115,1520.3511,14.7114,0.0113,-8.1792,-5.9947,-0.7651
48863099999,2018-12-29,15.1333,108.7833,9.0,23.6111,71.628,1.6462,22.0556,1005.7522,1016.4,9.4951,-3.3907,-3.4529,91.2362,0.7735,5867.3115,-4.9968,0.0033,0.1977,1.7509,0.057,1537.5542,14.5201,0.0118,-12.2472,-5.9331,-1.1086
48863099999,2018-12-30,15.1333,108.7833,9.0,23.2222,23.876,1.852,21.3333,1008.4218,1019.1,11.4263,-1.5356,-4.5476,91.2362,0.7735,5880.321,-5.933,0.003,1.2361,2.4597,0.094,1554.57,13.2698,0.0106,-5.83,-8.1462,-0.7224
48863099999,2018-12-31,15.1333,108.7833,9.0,21.0556,18.796,1.7491,20.1111,1009.8325,1020.8,11.2654,0.2986,-5.5664,91.2362,0.7735,5887.5835,-5.2848,0.0016,0.0895,0.0793,0.1505,1558.9183,12.4979,0.0105,-5.6756,-10.7626,-0.8291
48863099999,2019-01-01,15.1333,108.7833,9.0,20.0556,30.988,2.1092,19.6111,1009.7352,1020.5,9.1732,1.2366,-4.7591,91.2362,0.7735,5889.008,-3.914,0.0017,-4.259,0.7471,0.0738,1555.866,12.2421,0.0105,-5.1922,-12.0417,-0.6026
48863099999,2019-01-02,15.1333,108.7833,9.0,20.2136,7.822,,18.5546,1008.8812,1019.6915,9.5756,1.9445,-4.7397,91.2362,0.7735,5895.2627,-3.7609,0.0017,-4.416,0.6751,-0.0232,1550.9756,12.5357,0.0107,-3.8088,-13.5947,-0.4951
48863099999,2019-01-03,15.1333,108.7833,9.0,21.2778,7.62,1.4919,20.5556,1008.0555,1018.4,9.9779,3.3728,-2.8426,91.2362,0.7735,5903.2397,-5.2755,0.002,-3.2169,6.934,-0.0329,1553.9443,15.4871,0.0125,-8.0379,-4.1722,-0.6598
48863099999,2019-01-04,15.1333,108.7833,9.0,23.0,0.762,1.1832,21.5,1007.6962,1018.4,14.9669,1.1454,-1.725,91.2362,0.7735,5908.647,-6.7072,0.0031,-3.7826,8.3338,0.001,1557.818,15.5298,0.0122,-6.7713,0.7553,-0.1383
48863099999,2019-01-05,15.1333,108.7833,9.0,23.9444,0.508,1.3376,22.1111,1006.8055,1017.8,17.5418,-0.1499,-1.5193,91.2362,0.7735,5903.8857,-5.2779,0.001,-4.4111,7.5497,0.0442,1552.8297,15.8416,0.0119,-4.4333,1.483,-0.2232
48863099999,2019-01-06,15.1333,108.7833,9.0,23.9444,5.334,1.4919,22.2778,1006.8594,1018.1,17.5418,-0.8124,-0.8145,91.2362,0.7735,5896.4062,-5.9816,0.0015,-3.7417,7.3511,-0.0018,1552.472,15.6408,0.0107,-5.9424,0.4992,-0.146
48863099999,2019-01-07,15.1333,108.7833,9.0,25.1111,0.0,0.9774,22.4444,1006.4953,1017.2,19.9558,-1.0029,-0.9658,91.2362,0.7735,5893.7773,-5.9001,0.0015,-1.7111,4.6193,-0.0,1546.004,14.6926,0.0103,-3.7873,-1.6131,-0.1156
48863099999,2019-01-08,15.1333,108.7833,9.0,24.6111,0.0,1.1832,22.6667,1006.0181,1016.6,17.5418,-0.0857,-1.0307,91.2362,0.7735,5892.987,-5.1762,0.0016,-0.5081,7.6516,0.0646,1541.2428,15.1076,0.0109,-3.8142,-1.1593,-0.2125
48863099999,2019-01-09,15.1333,108.7833,9.0,24.1667,0.508,1.3376,21.8889,1006.3845,1016.9,14.9669,-0.446,-0.1418,91.2362,0.7735,5896.0073,-5.6602,0.0014,1.6776,7.8915,0.0712,1545.8175,14.9942,0.0104,-4.542,0.2038,-0.0467
48863099999,2019-01-10,15.1333,108.7833,9.0,25.0,1.016,,22.6111,1005.7026,1016.2,19.9558,-0.2844,-0.2205,91.2362,0.7735,5894.74,-5.1637,0.0002,0.3767,7.898,-0.0069,1540.8191,15.1872,0.0101,-3.8983,1.3875,-0.0678
48863099999,2019-01-11,15.1333,108.7833,9.0,24.6667,0.0,1.7491,22.1667,1005.4568,1016.2,19.9558,-0.0029,-0.702,91.2362,0.7735,5891.305,-5.1721,0.0006,-0.8285,2.2935,0.0296,1538.8943,15.4239,0.0107,-4.8436,1.0939,-0.1051
48863099999,2019-01-12,15.1333,108.7833,9.0,24.5,0.0,1.3376,21.7778,1005.7026,1016.5,19.9558,-0.4467,-0.7805,91.2362,0.7735,5891.363,-5.33,0.001,-5.3144,1.0495,0.0507,1539.6146,15.1154,0.0094,-5.902,1.2819,-0.0662
48863099999,2019-01-13,15.1333,108.7833,9.0,24.0,0.0,1.2347,20.8889,1005.0361,1015.8,19.9558,-0.3477,-0.8751,91.2362,0.7735,5881.69,-6.0393,0.0019,-4.8512,3.7518,0.033,1530.6034,14.2853,0.0089,-3.7035,-2.2011,0.0764
48863099999,2019-01-14,15.1333,108.7833,9.0,23.9444,0.0,1.6462,20.7778,1003.8146,1014.5,19.9558,0.123,-1.149,91.2362,0.7735,5873.344,-6.3039,0.0025,-3.1556,3.4803,0.033,1519.6768,14.1706,0.0095,-4.1892,-3.3588,-0.1101
48863099999,2019-01-15,15.1333,108.7833,9.0,22.8889,1.778,1.2861,21.1667,1004.5009,1015.4,9.817,0.1369,-1.6258,91.2362,0.7735,5863.9287,-6.0424,0.002,-0.46,6.9728,-0.0136,1525.4679,14.1765,0.0102,-3.2864,-4.0256,-0.147
48863099999,2019-01-16,15.1333,108.7833,9.0,23.5556,9.144,1.1318,21.8889,1005.0079,1015.6,9.4951,-0.3089,-2.0078,91.2362,0.7735,5867.973,-4.7856,0.0021,2.9901,4.465,0.0168,1530.8993,14.6647,0.0108,-3.5396,-3.5381,-0.2471
48863099999,2019-01-17,15.1333,108.7833,9.0,22.4444,49.784,1.5948,21.3889,1006.0917,1017.0,10.4607,-2.571,-3.0256,91.2362,0.7735,5867.382,-4.5036,0.002,1.7082,3.3876,-0.0168,1536.9497,13.9487,0.0109,-8.3306,-4.4713,-0.9825
48863099999,2019-01-18,15.1333,108.7833,9.0,23.5556,3.048,1.852,20.6667,1006.5134,1017.2,19.9558,-1.0097,-1.8213,91.2362,0.7735,5869.0767,-4.6766,0.0009,0.0887,6.2282,-0.0031,1538.0104,13.1489,0.0097,-4.9667,-2.7449,-0.3202
48863099999,2019-01-19,15.1333,108.7833,9.0,22.7222,0.0,1.4919,20.8889,1004.9583,1015.8,18.8293,0.2621,-1.3803,91.2362,0.7735,5868.942,-4.6277,0.0014,5.1229,8.5709,0.006,1528.6747,14.3571,0.0109,-3.7744,-2.3571,-0.0655
48863099999,2019-01-20,15.1333,108.7833,9.0,23.5,0.762,1.5948,21.3333,1004.6178,1015.5,19.9558,0.1528,-1.8454,91.2362,0.7735,5869.624,-5.6557,0.0019,8.7775,5.187,0.004,1527.9943,14.6021,0.011,-2.417,-3.8812,-0.1983
48863099999,2019-01-21,15.1333,108.7833,9.0,23.2222,5.08,1.6977,21.5556,1006.334,1017.2,12.5529,-0.6678,-3.5661,91.2362,0.7735,5859.5366,-5.0966,0.0004,11.3408,-2.7293,0.0407,1537.788,13.7473,0.0112,-3.7627,-6.9015,-0.581
48863099999,2019-01-22,15.1333,108.7833,9.0,22.1111,8.128,1.852,20.0556,1008.2238,1018.8,9.9779,-0.8072,-3.397,91.2362,0.7735,5861.019,-5.2794,0.0002,6.0822,-4.4859,0.071,1545.0663,12.1007,0.0098,-2.5739,-6.2474,-0.3964
48863099999,2019-01-23,15.1333,108.7833,9.0,20.6111,4.318,1.3376,19.0556,1007.3441,1018.3,17.5418,-0.4435,-1.5131,91.2362,0.7735,5871.2285,-4.4831,0.0002,5.5026,-1.852,0.0452,1535.1162,11.2929,0.0077,-0.4944,-3.7668,0.0816
48863099999,2019-01-24,15.1333,108.7833,9.0,21.5556,0.0,1.1832,18.6667,1006.7681,1017.6,19.9558,-0.1947,-0.7454,91.2362,0.7735,5881.8438,-4.4981,0.0003,1.4956,-8.0486,0.0988,1530.228,11.4898,0.0061,-2.1928,-2.5849,0.0299
48863099999,2019-01-25,15.1333,108.7833,9.0,22.5556,0.0,0.9774,17.7778,1007.9863,1018.8,17.5418,0.972,-1.4207,91.2362,0.7735,5893.3003,-3.9988,0.0003,-7.3111,-4.0808,0.0219,1544.2548,12.5389,0.0066,-4.4303,-3.7368,-0.0686
48863099999,2019-01-26,15.1333,108.7833,9.0,22.3889,1.27,1.3376,19.8889,1008.5782,1019.2,19.9558,-0.5991,-2.3395,91.2362,0.7735,5892.109,-4.0645,0.0004,-5.8084,1.452,0.0193,1549.4717,11.7243,0.0093,-4.4701,-5.6192,-0.3596
48863099999,2019-01-27,15.1333,108.7833,9.0,21.7222,4.826,1.389,19.2778,1008.0084,1018.4,17.5418,-0.0235,-2.0264,91.2362,0.7735,5890.234,-4.4466,0.0003,-4.3908,7.4706,-0.0902,1544.4807,11.9397,0.0079,-3.1187,-5.5974,-0.0452
48863099999,2019-01-28,15.1333,108.7833,9.0,23.1667,0.0,1.3376,20.3889,1006.57,1017.2,17.5418,0.7314,-1.3322,91.2362,0.7735,5887.418,-5.6185,0.0003,-2.7853,9.594,-0.0391,1537.3269,13.1838,0.0102,-5.2995,-2.1987,0.0
48863099999,2019-01-29,15.1333,108.7833,9.0,22.4444,4.318,0.9774,21.1667,1006.4253,1017.4,11.2654,-0.9088,-0.4264,91.2362,0.7735,5891.459,-4.5413,0.0003,-2.8425,9.3726,-0.0321,1538.3041,13.3819,0.0098,-3.8069,-0.9065,-0.1905
48863099999,2019-01-30,15.1333,108.7833,9.0,23.3333,1.27,1.4919,21.0556,1006.1967,1017.2,19.9558,-0.7341,0.7105,91.2362,0.7735,5899.6772,-4.9002,0.0003,0.2907,5.4632,-0.0376,1537.1908,13.9187,0.0094,-1.6945,-0.6974,0.0975
48863099999,2019-01-31,15.1333,108.7833,9.0,23.1111,0.0,1.4919,19.5556,1007.0745,1018.0,19.9558,0.4244,-1.3205,91.2362,0.7735,5895.409,-5.2699,0.0018,-2.8627,5.72,0.0582,1540.7341,12.7599,0.0076,-2.3549,-5.1578,-0.0284
48863099999,2019-02-01,15.1333,108.7833,9.0,22.5556,0.0,1.4919,19.9444,1007.0129,1017.6,17.5418,0.7127,-1.3786,91.2362,0.7735,5893.123,-5.4519,0.0025,1.3883,7.9013,-0.0214,1539.449,13.171,0.0091,-4.1136,-4.6194,-0.0784
48863099999,2019-02-02,15.1333,108.7833,9.0,22.6111,0.762,1.4919,20.5,1004.7166,1015.5,17.5418,0.2169,-0.2171,91.2362,0.7735,5888.6636,-5.0118,0.0023,1.7403,7.6212,-0.0109,1526.7966,15.7853,0.0076,-0.668,-1.749,0.0385
48863099999,2019-02-03,15.1333,108.7833,9.0,24.7222,0.0,2.0063,21.5,1004.5815,1015.5,19.9558,-0.9408,1.1563,91.2362,0.7735,5905.269,-5.4729,0.0022,1.8063,4.5776,0.0294,1537.4375,17.8665,0.0095,-0.1134,-1.137,0.0757
48863099999,2019-02-04,15.1333,108.7833,9.0,25.5556,0.0,1.1832,22.5,1005.0195,1015.8,19.9558,-0.9153,0.9442,91.2362,0.7735,5903.79,-6.0409,0.0016,3.301,4.4642,0.0141,1539.4487,17.0682,0.0094,-2.2016,0.8398,0.0373
48863099999,2019-02-05,15.1333,108.7833,9.0,25.1111,0.0,1.4919,21.8333,1003.7503,1014.7,19.9558,-1.2456,1.8987,91.2362,0.7735,5891.528,-5.6593,0.0013,4.3623,2.3501,0.1013,1530.372,18.1153,0.0101,1.1909,-2.3623,0.0653
48863099999,2019-02-06,15.1333,108.7833,9.0,24.9444,0.0,2.2121,21.9444,1002.2261,1012.9,19.9558,-1.6631,2.0949,91.2362,0.7735,5889.4546,-3.667,0.0004,2.4424,1.9687,0.0266,1521.0767,19.2378,0.0102,1.213,0.2957,0.1104
48863099999,2019-02-07,15.1333,108.7833,9.0,25.8889,0.0,1.4404,23.3889,1002.0693,1012.8,18.0246,-1.3451,1.8531,91.2362,0.7735,5901.7036,-3.3467,0.0003,-2.0746,1.4367,0.0686,1531.1824,20.9551,0.0078,0.8871,-1.7577,0.0848
48863099999,2019-02-08,15.1333,108.7833,9.0,26.1111,0.0,1.3376,23.7222,1001.5869,1012.3,18.8293,-1.8308,2.0499,91.2362,0.7735,5899.9756,-4.3093,0.0002,-5.7764,1.2529,-0.0448,1527.8525,20.9052,0.0094,1.1972,0.0537,0.1162
48863099999,2019-02-09,15.1333,108.7833,9.0,25.5556,0.0,2.0063,22.7778,1003.1364,1013.9,19.9558,-2.1142,2.3435,91.2362,0.7735,5903.0747,-5.3411,0.0002,-5.3275,6.5917,0.0118,1536.3042,20.508,0.0102,-0.9166,-0.1259,0.0876
48863099999,2019-02-10,15.1333,108.7833,9.0,25.0,0.0,1.8006,21.2778,1006.5211,1017.7,19.9558,-1.6453,1.7183,91.2362,0.7735,5907.256,-5.8741,0.0003,-4.1182,9.8353,-0.0291,1554.0013,19.8508,0.0052,-5.9582,1.7642,-0.0466
48863099999,2019-02-11,15.1333,108.7833,9.0,25.1111,0.0,1.2347,21.2222,1008.8392,1019.8,19.9558,-1.1512,-0.1114,91.2362,0.7735,5910.6895,-5.2654,0.0004,-0.1108,7.2986,0.0852,1564.1852,15.1305,0.0074,-4.7687,1.3359,-0.002
48863099999,2019-02-12,15.1333,108.7833,9.0,24.6111,0.0,1.1832,21.3333,1009.3226,1020.3,19.9558,-0.6611,-0.1865,91.2362,0.7735,5915.572,-4.1781,0.0005,0.6958,6.3476,0.0241,1568.2537,14.8869,0.0088,-3.9431,0.2725,-0.1261
48863099999,2019-02-13,15.1333,108.7833,9.0,23.8333,0.0,1.2347,20.0556,1007.835,1018.6,19.9558,-0.3666,0.1205,91.2362,0.7735,5910.439,-4.2712,0.0004,1.8989,6.8178,-0.0267,1553.8123,14.3805,0.0078,-3.3871,2.2498,0.1798
48863099999,2019-02-14,15.1333,108.7833,9.0,24.7222,0.0,1.8006,20.8889,1006.3137,1017.1,19.9558,-1.0088,1.068,91.2362,0.7735,5899.8896,-5.0626,0.0003,2.018,3.6571,-0.0317,1544.2673,15.1448,0.0085,-3.9391,4.6018,0.0592
48863099999,2019-02-15,15.1333,108.7833,9.0,25.5556,0.0,1.8006,21.3333,1005.9819,1016.8,19.9558,-0.8279,1.4522,91.2362,0.7735,5892.341,-5.5973,0.0003,1.6703,2.791,-0.0231,1546.1688,16.4853,0.0073,-4.0114,6.6516,0.2441
48863099999,2019-02-16,15.1333,108.7833,9.0,25.3889,0.0,1.3376,21.8333,1003.99,1014.5,19.9558,-1.0854,1.8707,91.2362,0.7735,5880.275,-5.3088,0.0003,3.0188,3.9448,-0.0143,1534.0087,18.2207,0.0052,-1.3008,2.3901,0.192
48863099999,2019-02-17,15.1333,108.7833,9.0,25.7222,0.0,2.4179,22.3333,1001.8083,1012.6,19.9558,-1.7921,2.7642,91.2362,0.7735,5856.3784,-5.6043,0.0005,8.4379,8.9784,-0.0537,1519.307,18.4791,0.0082,0.321,4.1996,0.1908
48863099999,2019-02-18,15.1333,108.7833,9.0,26.8333,0.0,2.0063,23.1667,1001.2126,1011.8,19.9558,-1.6018,2.6638,91.2362,0.7735,5854.5317,-6.5858,0.001,13.2121,11.4974,-0.0369,1519.0371,18.7314,0.0101,3.272,3.3157,0.2245
48863099999,2019-02-19,15.1333,108.7833,9.0,26.6667,0.0,1.4919,23.6111,1003.4109,1014.4,19.9558,-1.7327,2.3085,91.2362,0.7735,5883.163,-6.6276,0.0008,9.6631,7.345,-0.0796,1538.7867,19.1114,0.0093,-1.1769,2.308,0.1182
48863099999,2019-02-20,15.1333,108.7833,9.0,26.3889,0.0,2.1607,23.0556,1005.0212,1015.8,19.9558,-1.9985,2.4405,91.2362,0.7735,5896.7305,-6.0891,0.0009,8.022,6.0702,-0.0174,1548.1732,19.542,0.007,-0.8494,1.7561,0.0839
48863099999,2019-02-21,15.1333,108.7833,9.0,26.6667,0.0,1.6977,23.6111,1003.6591,1014.3,19.9558,-1.8642,2.1857,91.2362,0.7735,5890.017,-6.9854,0.0005,5.9814,0.4501,0.037,1539.7966,19.9463,0.0083,-0.8802,-1.7591,0.0517
48863099999,2019-02-22,15.1333,108.7833,9.0,25.6111,0.0,2.5208,21.8333,1002.6505,1013.5,19.9558,-1.9823,2.1983,91.2362,0.7735,5879.902,-4.7382,0.0002,7.9201,-3.1171,0.0744,1525.2219,19.3726,0.0067,-4.4612,1.4888,0.0326
48863099999,2019-02-23,15.1333,108.7833,9.0,25.6667,0.0,2.5208,21.1667,1001.1853,1011.8,19.9558,-2.0979,2.8369,91.2362,0.7735,5873.0166,-5.4686,0.0003,5.0012,-3.845,0.0494,1513.9141,19.6342,0.008,-0.646,0.7531,0.1288
48863099999,2019-02-24,15.1333,108.7833,9.0,25.0556,0.0,2.0063,22.1667,1002.4119,1013.4,19.9558,-1.6184,1.0394,91.2362,0.7735,5873.1343,-6.0224,0.0004,3.5233,-0.3138,0.0384,1520.5096,18.1046,0.0086,-1.8355,0.3812,-0.0686
48863099999,2019-02-25,15.1333,108.7833,9.0,25.5,0.0,1.3376,21.4444,1003.3646,1014.2,18.0246,-1.371,1.0491,91.2362,0.7735,5876.4336,-5.8179,0.0003,2.4792,6.4557,-0.021,1526.6755,16.476,0.0105,-3.3953,2.7299,0.0507
48863099999,2019-02-26,15.1333,108.7833,9.0,25.6111,0.0,1.6462,21.7222,1003.3386,1014.0,19.9558,-1.1734,1.3412,91.2362,0.7735,5871.6753,-5.8033,0.0003,6.3889,6.3243,-0.0497,1525.8905,16.6773,0.009,-5.307,2.3635,-0.0038
48863099999,2019-02-27,15.1333,108.7833,9.0,25.6667,0.0,1.5948,21.6667,1001.6558,1012.3,19.9558,-1.0745,1.1912,91.2362,0.7735,5870.689,-5.4491,0.0009,7.4796,4.9956,-0.0565,1510.8553,16.9365,0.0071,-3.6892,0.7374,0.1255
48863099999,2019-02-28,15.1333,108.7833,9.0,25.7222,0.0,2.0063,21.1667,1001.777,1012.6,19.9558,-1.1693,1.6345,91.2362,0.7735,5869.61,-5.8985,0.0006,6.6487,5.0832,-0.017,1510.44,17.0919,0.0064,-1.8919,1.8685,0.0477
48863099999,2019-03-01,15.1333,108.7833,9.0,25.8889,0.0,2.0063,20.5,1002.0005,1012.7,19.9558,-1.6796,2.3527,91.2362,0.7735,5876.8306,-5.6098,0.0005,7.431,6.6985,-0.0183,1515.8998,18.4205,0.0071,-0.4057,0.4046,0.0906
48863099999,2019-03-02,15.1333,108.7833,9.0,25.9444,0.0,1.6977,20.3333,999.3567,1009.9,19.9558,-1.7982,2.9524,91.2362,0.7735,5870.049,-4.2303,0.0002,9.5864,3.2805,0.0491,1497.8778,19.3883,0.0102,1.5578,-0.8216,0.1235
48863099999,2019-03-03,15.1333,108.7833,9.0,26.2778,0.0,1.8006,22.3333,998.3686,1009.0,19.9558,-1.8481,2.233,91.2362,0.7735,5859.8354,-4.6546,0.0003,5.7821,3.9759,0.0193,1498.6982,19.7714,0.011,-0.2508,-2.5096,0.0167
48863099999,2019-03-04,15.1333,108.7833,9.0,26.2778,0.0,2.0063,21.7222,998.6575,1009.4,19.9558,-2.5918,3.3793,91.2362,0.7735,5855.4507,-5.1723,0.0003,8.1825,5.0891,-0.0307,1497.0516,20.266,0.0088,-0.6805,5.8198,0.2479
48863099999,2019-03-05,15.1333,108.7833,9.0,26.2778,0.0,1.5948,22.2222,999.2045,1010.0,19.9558,-1.8758,2.5539,91.2362,0.7735,5863.0225,-5.5835,0.0005,7.7909,1.8116,0.0132,1506.82,21.0694,0.0093,1.7648,1.4905,0.2079
48863099999,2019-03-06,15.1333,108.7833,9.0,27.0556,0.0,0.9774,23.8333,999.618,1010.5,19.9558,-1.3024,1.8377,91.2362,0.7735,5866.725,-5.0577,0.0005,9.5384,1.7575,0.0978,1515.8381,20.9229,0.008,0.1541,-0.4455,0.1261
48863099999,2019-03-07,15.1333,108.7833,9.0,26.6111,0.0,1.4404,24.2222,1000.7466,1011.7,18.0246,-1.7332,1.5039,91.2362,0.7735,5875.21,-2.745,0.0002,8.1089,-1.816,0.0712,1517.5475,20.1139,0.008,-1.012,2.186,-0.0606
48863099999,2019-03-08,15.1333,108.7833,9.0,27.2778,0.0,1.6462,24.0556,1000.8262,1011.5,19.9558,-1.9096,2.3038,91.2362,0.7735,5879.9116,-2.104,0.0002,6.1733,-3.8412,0.05,1516.7264,20.1345,0.0096,1.0589,3.256,0.2093
